Customer ID,Churned,Age,Average Bill over 6 months,Average Bill over 12 months,Number of defaults in last 12 bills,Payment Method,District,Area,Concesssion Card,INBOUNDCALLS,OUTBOUNDCALLS,Relationship (months),Occupier Status,Multiple Fuel,Bill Delivery Method,rpart,Category of latest complaint,NPS,Product,Multiple Products,Product_New,Adjusted Prob for 50% Cut-off (without Formulae),Customer Segment,Product Category,Bill Amount
9941,No,24,9.49,12.725,1,Credit Card,V,Victoria,Yes,0,0,0,Regular,N,Internet,0.053805332,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,"Friends, Fun & Fashion",Fixed line,104
9942,No,43,23.2125,20.01,1,Credit Card,V,Victoria,No,0,0,29,Regular,Y,Email,0.053805332,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Mobile,136
9943,No,33,7.385,7.02,4,Direct Debit,V,Victoria,No,0,0,,Regular,Y,Internet,0.053805332,High Billed Amount,1,Mobile,No,Fixed Line,0.346654215,Independents,Bundle,58
9944,No,32,23.815,19.86,3,Direct Debit,V,Victoria,No,0,0,79,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Family & Self Development,Internet,31
9945,No,66,18,67.5025,2,Cheque,Q,Queensland,No,0,0,82,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Principled Professional,Fixed line,58
9946,No,51,50.3325,41.1425,6,Cheque,V,Victoria,No,0,0,57,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Independents,Internet,119
9947,No,67,6,28.86,2,Direct Debit,Q,Queensland,Yes,0,0,101,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",Internet,194
9948,Yes,44,3,112.1175,3,Cheque,Q,Queensland,No,0,0,5,Regular,N,Internet,0.074102396,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Family & Self Development,Mobile,203
9949,No,46,18,6.36,0,Cheque,V,Victoria,Yes,0,0,1,Regular,Y,Mail,0.053805332,Internet Slowness,1,Mobile,No,Internet Service,0.346654215,Small Business,ADSL,277
9950,Yes,73,63.3225,55.2075,4,Cheque,V,Victoria,Yes,0,0,25,Regular,Y,Mail,0.346153846,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.83164184,"Friends, Fun & Fashion",Fixed line,93
9951,No,32,110.4,96.015,12,Cheque,V,Victoria,No,0,0,35,Regular,Y,Mail,0.150757228,Internet Slowness,-1,Mobile,No,PayTV,0.623545067,Entrepreneur,Mobile,208
9952,No,62,4,92.355,0,Cheque,Q,Queensland,No,0,0,82,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,Internet,229
9953,No,71,16.5725,16.335,3,Direct Debit,V,Victoria,Yes,0,0,49,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Principled Professional,Internet,207
9954,No,26,7.5675,11.395,0,Cheque,V,Victoria,Yes,0,0,9,Regular,Y,Mail,0.053805332,Internet Slowness,1,Mobile,No,PayTV,0.346654215,Principled Professional,Bundle,251
9955,No,72,6,81.99,0,Cheque,N,Northern Territory,Yes,0,0,49,Regular,N,Mail,0.046137046,Call Drop,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.310966059,Independents,Bundle,120
9956,No,25,12,112.6075,1,Cheque,Q,Queensland,Yes,0,0,4,Regular,N,Internet,0.114993779,Internet Slowness,-1,Mobile,No,Internet Service,0.547996846,Family & Self Development,ADSL,239
9957,No,43,4,12.2625,0,Cheque,V,Victoria,No,0,0,5,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,PayTV,0.228170627,Family & Self Development,Bundle,285
9958,No,35,26.7525,20.75,7,Cheque,V,Victoria,No,0,0,8,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,No,PayTV,0.228170627,Independents,ADSL,98
9959,No,29,38.305,32.795,0,Cheque,V,Victoria,No,0,0,43,Regular,Y,Internet,0.053805332,Internet Slowness,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Family & Self Development,Fixed line,43
9960,No,44,12,25.0675,0,Cheque,Q,Queensland,No,0,0,69,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,No,Internet Service,0.346654215,Small Business,ADSL,466
9961,No,62,16,94.595,2,Cheque,S,South Australia,No,0,0,106,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Entrepreneur,Bundle,142
9962,No,70,47.4725,28.4125,0,Cheque,V,Victoria,No,0,0,80,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,"Friends, Fun & Fashion",Mobile,6
9963,No,54,40.3125,34.495,3,Cheque,V,Victoria,No,0,0,24,Regular,Y,Internet,0.074102396,High Billed Amount,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Entrepreneur,Internet,77
9964,No,75,14.04,13.525,0,Cheque,V,Victoria,Yes,0,0,88,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Family & Self Development,Cable,191
9965,No,40,36.735,34.32,3,Cheque,V,Victoria,No,0,0,58,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,Internet,172
9966,No,24,10,14.5425,1,Cheque,Q,Queensland,No,0,0,2,Regular,N,Internet,0.053805332,Internet Slowness,1,Mobile,No,Fixed Line,0.346654215,Entrepreneur,Mobile,946
9967,No,47,16,15.4525,3,Cheque,S,South Australia,No,0,0,54,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.228170627,Principled Professional,Cable,78
9968,No,57,17,22.6575,0,Cheque,S,South Australia,No,0,0,26,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,No,Internet Service,0.346654215,Entrepreneur,Internet,90
9969,No,78,40.0325,27.4325,0,Cheque,V,Victoria,Yes,1,1,47,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Principled Professional,Bundle,384
9970,No,44,18.4175,16.585,7,Cheque,V,Victoria,Yes,0,0,14,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Internet,180
9971,No,66,75.8175,64.615,1,Cheque,V,Victoria,No,0,0,20,Regular,Y,Mail,0.074102396,Internet Slowness,-1,Mobile,No,Fixed Line,0.427509712,Independents,Cable,69
9972,No,69,15,23.64,1,Cheque,V,Victoria,Yes,0,0,89,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.228170627,"Friends, Fun & Fashion",Internet,116
9973,No,40,29.605,22.21,3,Cheque,V,Victoria,No,0,0,44,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,No,Fixed Line,0.228170627,"Friends, Fun & Fashion",Cable,51
9974,No,38,12,85.8525,0,Credit Card,Q,Queensland,No,1,0,4,Regular,N,Internet,0.074102396,High Billed Amount,-1,Mobile,No,Internet Service,0.427509712,Family & Self Development,Internet,95
9975,No,46,13,47.67,1,Cheque,V,Victoria,No,0,0,73,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,Entrepreneur,Fixed line,131
9976,Yes,,3,7.7325,1,Cheque,V,Victoria,No,0,0,2,Occupier,N,Mail,0.647959184,High Billed Amount,-1,Mobile,Yes,Mobile & Internet Service,0.944975351,Independents,Mobile,101
9977,No,27,24.4225,25.7475,4,Cheque,V,Victoria,No,0,0,11,Regular,N,Internet,0.053805332,Call Drop,1,Mobile,No,PayTV,0.346654215,"Friends, Fun & Fashion",Cable,256
9978,Yes,,9,0.15,1,Cheque,V,Victoria,No,0,0,2,Occupier,N,Mail,0.053805332,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,"Friends, Fun & Fashion",Fixed line,99
9979,No,80,33.495,24.275,0,Cheque,V,Victoria,Yes,0,0,32,Regular,Y,Mail,0.71314741,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.958672315,Small Business,ADSL,150
9980,No,45,16,55.69,1,Credit Card,Q,Queensland,No,0,0,72,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,"Friends, Fun & Fashion",Fixed line,983
9981,No,43,52.5925,64.4275,2,Credit Card,V,Victoria,No,0,0,25,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Small Business,ADSL,131
9982,No,51,28.545,28.2625,5,Credit Card,V,Victoria,No,0,0,44,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Small Business,Internet,403
9983,No,59,50.965,42.25,0,Cheque,V,Victoria,Yes,0,0,92,Regular,N,Mail,0.074102396,Internet Slowness,-1,Mobile,Yes,Internet Service & Fixed Line,0.427509712,Independents,Internet,127
9984,No,32,17,17.535,1,Cheque,V,Victoria,No,0,0,12,Regular,N,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.346654215,Principled Professional,Cable,722
9985,No,33,26.27,20.595,4,Cheque,V,Victoria,No,0,0,13,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Principled Professional,Internet,360
9986,No,54,38.945,38.1725,3,Cheque,V,Victoria,No,0,0,63,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,PayTV,0.228170627,Independents,ADSL,412
9987,No,,17.3975,16.13,0,Cheque,V,Victoria,No,0,0,34,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Family & Self Development,Bundle,41
9988,No,37,15,46.95,1,Cheque,Q,Queensland,No,0,0,99,Regular,N,Mail,0.053805332,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,Independents,Mobile,66
9989,No,32,5,59.1975,1,Cheque,Q,Queensland,No,0,0,47,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,"Friends, Fun & Fashion",Bundle,116
9990,No,,12,0,0,Cheque,N,Northern Territory,No,0,0,12,Occupier,N,Mail,0.900445765,Internet Slowness,-1,Mobile,Yes,Fixed Line & Mobile,0.988289437,Entrepreneur,ADSL,228
9991,No,58,12.89,12.39,12,Cheque,V,Victoria,Yes,0,0,48,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.346654215,Independents,Bundle,13
9992,No,69,18,14.3975,0,Credit Card,V,Victoria,No,0,0,4,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,Cable,62
9993,No,42,12.55,11.79,3,Cheque,V,Victoria,No,0,0,4,Regular,Y,Mail,0.053805332,Internet Slowness,1,Mobile,No,PayTV,0.346654215,"Friends, Fun & Fashion",Cable,54
9994,No,61,11.885,11.605,1,Cheque,V,Victoria,No,0,0,54,Regular,Y,Internet,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Small Business,Cable,73
9995,No,,6,9.9025,3,Cheque,V,Victoria,No,0,0,3,Occupier,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,Mobile,119
9996,No,36,24.28,21.24,0,Cheque,V,Victoria,No,0,0,57,Regular,N,Internet,0.587301587,Internet Slowness,-1,Mobile,No,Internet Service,0.929962822,Independents,Bundle,38
9997,No,46,40.74,29.215,1,Cheque,V,Victoria,No,0,0,38,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Independents,Fixed line,62
9998,No,81,19.755,21.0225,0,Credit Card,V,Victoria,Yes,0,0,95,Regular,N,Internet,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Small Business,Bundle,415
9999,No,75,19.6475,14.3875,2,Cheque,V,Victoria,Yes,0,0,74,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Independents,Internet,11
10000,No,65,29.1225,20.8875,2,Credit Card,V,Victoria,Yes,0,0,38,Regular,Y,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,Independents,ADSL,191
10001,No,75,6.3575,7.3675,3,Direct Debit,V,Victoria,Yes,0,0,120,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Small Business,Cable,187
10002,No,52,9.15,8.83,8,Cheque,V,Victoria,No,0,0,17,Regular,Y,Internet,0.053805332,Internet Slowness,1,Mobile,No,Fixed Line,0.346654215,Independents,Internet,93
10003,No,77,105.19,61.535,1,Cheque,N,Northern Territory,Yes,0,0,40,Regular,Y,Mail,0.900445765,High Billed Amount,-1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.988289437,Principled Professional,Cable,51
10004,Yes,,17,15.3575,1,Cheque,N,Northern Territory,No,0,0,2,Occupier,N,Mail,0.046137046,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.310966059,Principled Professional,Fixed line,52
10005,No,70,18,22.865,0,Cheque,V,Victoria,Yes,0,0,3,Regular,N,Mail,0.053805332,Internet Slowness,1,Mobile,No,Fixed Line,0.346654215,Principled Professional,Bundle,192
10006,No,44,19,24.2575,0,Cheque,Q,Queensland,No,0,0,101,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,Mobile,115
10007,No,47,22.445,24.865,0,Credit Card,V,Victoria,No,0,0,46,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Bundle,314
10008,No,27,19.4625,17.71,11,Cheque,V,Victoria,Yes,0,0,13,Regular,Y,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,"Friends, Fun & Fashion",Mobile,290
10009,No,69,18.4775,17.415,0,Cheque,V,Victoria,Yes,0,0,56,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Principled Professional,ADSL,140
10010,No,42,19,33.4925,0,Credit Card,N,Northern Territory,Yes,0,0,53,Regular,N,Mail,0.053805332,Call Drop,1,Mobile,No,Fixed Line,0.346654215,Small Business,Mobile,694
10011,No,60,11,20.9925,1,Cheque,V,Victoria,Yes,0,1,7,Regular,N,Mail,0.046137046,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.310966059,Independents,ADSL,143
10012,No,60,18.085,15.3525,4,Credit Card,V,Victoria,No,0,2,59,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Independents,Mobile,99
10013,No,63,19.665,22.6475,6,Cheque,V,Victoria,No,0,0,90,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Independents,ADSL,20
10014,No,57,25.625,28.2,0,Cheque,V,Victoria,No,0,0,10,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.228170627,"Friends, Fun & Fashion",Internet,139
10015,No,26,20.6075,21.835,6,Cheque,V,Victoria,No,0,0,21,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.346654215,Independents,Internet,79
10016,No,72,29.6675,26.7375,6,Cheque,V,Victoria,Yes,0,0,87,Regular,Y,Mail,0.074102396,Call Drop,-1,Mobile,No,PayTV,0.427509712,"Friends, Fun & Fashion",Bundle,110
10017,No,,6,102.965,0,Cheque,V,Victoria,No,0,0,18,Regular,N,Mail,0.074102396,Internet Slowness,-1,Mobile,No,Fixed Line,0.427509712,Family & Self Development,Cable,34
10018,Yes,37,9.445,46.5775,0,Cheque,N,Northern Territory,No,0,0,12,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Family & Self Development,Mobile,81
10019,No,47,49.345,39.59,5,Cheque,V,Victoria,No,0,0,58,Regular,Y,Mail,0.782012195,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.970991483,Independents,Bundle,140
10020,No,65,16,100.6775,0,Cheque,S,South Australia,No,0,0,122,Regular,N,Internet,0.030710259,Call Drop,1,Mobile,Yes,Mobile & PayTV,0.228170627,Independents,Fixed line,121
10021,No,23,19,15.6475,0,Cheque,Q,Queensland,No,0,0,4,Regular,N,Mail,0.053805332,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Entrepreneur,Cable,150
10022,No,35,15,36.3275,0,Cheque,S,South Australia,No,0,0,43,Regular,N,Mail,0.053805332,Internet Slowness,1,Mobile,No,PayTV,0.346654215,Independents,Cable,51
10023,No,41,18.6275,16.47,0,Cheque,V,Victoria,Yes,0,0,29,Regular,Y,Mail,0.030710259,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,Mobile,94
10024,No,48,24.535,19.18,1,Cheque,V,Victoria,No,0,0,50,Regular,Y,Internet,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Entrepreneur,Fixed line,133
10025,No,59,41.5075,33.69,4,Cheque,V,Victoria,No,0,0,113,Regular,Y,Internet,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,ADSL,411
10026,No,30,22.4875,19.105,3,Credit Card,V,Victoria,No,0,0,,Regular,N,Internet,0.053805332,Internet Slowness,1,Mobile,No,Internet Service,0.346654215,Independents,Mobile,262
10027,Yes,28,10,24.695,1,Cheque,V,Victoria,No,1,0,4,Regular,Y,Internet,0.053805332,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,"Friends, Fun & Fashion",Bundle,249
10028,No,40,20,11.4225,5,Cheque,V,Victoria,Yes,0,0,6,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.346654215,Small Business,Bundle,246
10029,Yes,52,16,163.625,4,Cheque,N,Northern Territory,No,0,0,48,Regular,N,Mail,0.635802469,Call Drop,-1,Mobile,Yes,Internet Service & Fixed Line,0.942159675,Family & Self Development,Mobile,559
10030,No,58,87.96,60.985,0,Cheque,V,Victoria,No,0,0,,Regular,N,Internet,0.030710259,High Billed Amount,1,Mobile,Yes,Mobile & Internet Service,0.228170627,Independents,Mobile,108
10031,Yes,28,4,28.01,1,Cheque,V,Victoria,No,0,0,1,Regular,N,Internet,0.053805332,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Principled Professional,Mobile,194
10032,No,35,50.245,39.1325,8,Cheque,V,Victoria,No,0,0,16,Regular,Y,Internet,0.276470588,Call Drop,0,Mobile,No,PayTV,0.780958408,"Friends, Fun & Fashion",Fixed line,414
10033,No,47,51.28,39.755,10,Cheque,V,Victoria,Yes,0,0,11,Regular,N,Internet,0.082100592,High Billed Amount,0,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.454911428,Family & Self Development,Bundle,64
10034,Yes,30,15,23.3,1,Cheque,V,Victoria,No,0,0,7,Regular,N,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Independents,Fixed line,157
10035,No,73,16,77.3075,0,Cheque,S,South Australia,Yes,0,0,21,Regular,N,Internet,0.074102396,Call Drop,-1,Mobile,No,PayTV,0.427509712,Independents,ADSL,172
10036,No,30,20.6475,25.2625,2,Cheque,V,Victoria,No,0,0,46,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Small Business,Internet,92
10037,No,72,11.575,13.28,1,Cheque,V,Victoria,No,0,0,43,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Small Business,ADSL,383
10038,No,63,13,72.2275,1,Cheque,Q,Queensland,No,0,0,69,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Fixed Line,0.228170627,Small Business,ADSL,32
10039,No,42,30.0225,25.21,0,Cheque,V,Victoria,Yes,0,0,14,Regular,Y,Mail,0.622641509,High Billed Amount,0,Mobile,Yes,Mobile & Internet Service,0.939007485,Entrepreneur,Cable,68
10040,Yes,43,11,166.9125,2,Direct Debit,N,Northern Territory,No,0,0,16,Regular,Y,Mail,0.053805332,Call Drop,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Independents,Fixed line,168
10041,No,45,13,22.2825,0,Cheque,V,Victoria,No,0,0,7,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.346654215,Family & Self Development,Bundle,124
10042,No,56,7,18.555,1,Cheque,S,South Australia,No,0,0,116,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,Internet,141
10043,No,64,133.0975,124.4075,2,Credit Card,Q,Queensland,No,0,0,18,Regular,N,Internet,0.074102396,Call Drop,-1,Mobile,No,Internet Service,0.427509712,Family & Self Development,Fixed line,140
10044,No,30,17.2025,16.135,1,Credit Card,V,Victoria,No,1,0,24,Regular,N,Internet,0.053805332,High Billed Amount,1,Mobile,No,Fixed Line,0.346654215,Entrepreneur,Fixed line,131
10045,No,34,15,96.7625,3,Direct Debit,Q,Queensland,No,0,0,34,Regular,N,Internet,0.114993779,Call Drop,1,Mobile,Yes,Mobile & Internet Service,0.547996846,Independents,Bundle,95
10046,No,55,12,116.505,0,Cheque,S,South Australia,No,0,0,72,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Small Business,Cable,145
10047,No,57,98.17,89.9925,0,Cheque,V,Victoria,No,0,0,50,Regular,N,Internet,0.114993779,Internet Slowness,-1,Mobile,No,Internet Service,0.547996846,Independents,Cable,75
10048,No,31,5,72.4675,1,Cheque,V,Victoria,No,0,0,,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,Cable,173
10049,No,47,5,253.645,0,Cheque,Q,Queensland,No,0,0,56,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Family & Self Development,Bundle,129
10050,Yes,31,28.4,26.75,3,Cheque,V,Victoria,No,2,0,25,Regular,Y,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.346654215,Principled Professional,Fixed line,4
10051,No,21,11,14.505,1,Cheque,Q,Queensland,No,0,0,3,Regular,N,Mail,0.053805332,Call Drop,1,Mobile,No,Internet Service,0.346654215,Independents,Bundle,87
10052,No,83,12.94,12.4225,0,Cheque,V,Victoria,Yes,0,0,133,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Internet Service & Fixed Line,0.228170627,Independents,Internet,207
10053,No,33,13.585,20.4775,0,Cheque,V,Victoria,No,0,0,7,Regular,N,Internet,0.053805332,High Billed Amount,1,Mobile,Yes,Mobile & PayTV,0.346654215,Independents,Bundle,84
10054,No,62,61.62,53.395,0,Cheque,V,Victoria,No,0,0,93,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Fixed Line & Mobile,0.228170627,Independents,ADSL,240
10055,No,70,5,139.12,0,Cheque,Q,Queensland,Yes,0,0,47,Regular,N,Mail,0.030710259,High Billed Amount,1,Mobile,Yes,"Internet Service,Fixed Line & PayTV",0.228170627,"Friends, Fun & Fashion",Cable,244
10056,No,57,17.755,16.15,10,Cheque,V,Victoria,No,0,0,32,Regular,Y,Internet,0.053805332,Call Drop,1,Mobile,Yes,Internet Service & Fixed Line,0.346654215,"Friends, Fun & Fashion",Bundle,36
10057,No,76,4,53.0625,0,Cheque,S,South Australia,Yes,0,0,72,Regular,N,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Independents,Bundle,212
10058,No,46,6,80.89,1,Cheque,S,South Australia,No,0,0,31,Regular,N,Mail,0.053805332,Internet Slowness,1,Mobile,No,PayTV,0.346654215,Independents,Fixed line,93
10059,No,28,18,18.5,1,Cheque,S,South Australia,No,0,0,3,Regular,N,Mail,0.074102396,Call Drop,-1,Mobile,No,Fixed Line,0.427509712,Independents,Internet,56
10060,No,75,12,24.995,0,Cheque,Q,Queensland,Yes,0,0,3,Regular,N,Mail,0.053805332,High Billed Amount,1,Mobile,Yes,Fixed Line & Mobile,0.346654215,Entrepreneur,Bundle,98
10061,No,43,16,10.21,0,Cheque,S,South Australia,No,0,0,61,Regular,N,Mail,0.030710259,Call Drop,1,Mobile,No,Internet Service,0.228170627,"Friends, Fun & Fashion",Cable,649
10062,No,73,21.89,16.1275,0,Cheque,V,Victoria,Yes,0,1,,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,No,Internet Service,0.228170627,Independents,Bundle,173
10063,No,59,22.75,20.19,2,Cheque,V,Victoria,No,0,0,108,Regular,Y,Mail,0.030710259,Internet Slowness,1,Mobile,Yes,Mobile & PayTV,0.228170627,Entrepreneur,Mobile,285
